image_path,boat_model,photo_type,boat_type
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/def56c38505a.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/c3cf8fd818fc.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/17ad4554832f.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/6b9c459aff59.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/e98264ebbcb5.jpg,Vicem 65 Classic Flybridge,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/c743ef0bba42.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/070b57e03ce3.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/a31fec896157.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/a7fe93666558.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/0854e00e909c.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/dd8d0f4b88c0.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/d1576079b6cb.jpg,Vicem 65 Classic Flybridge,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/8f63cb1458b3.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/e368876793a2.jpg,Vicem 65 Classic Flybridge,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/0f61e35018cb.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/b2d5af03427f.jpg,Vicem 65 Classic Flybridge,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/5b9aa1f5cd26.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/c1d136519411.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/28ae1fe01884.jpg,Vicem 65 Classic Flybridge,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/25e0cdf285dc.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/4a3b8e24424b.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/3831adddcded.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/3b8c38491f8f.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/4d232b99ff4d.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/a7198d39401e.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/0c8bfd5f082f.jpg,Vicem 65 Classic Flybridge,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/53744feeff4b.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/e896c2d6ea32.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/67cd5a25a504.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/51ffa4f40c27.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/d2319e22fdfb.jpg,Vicem 65 Classic Flybridge,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Vicem 65 Classic Flybridge/24f275a9bd50.jpg,Vicem 65 Classic Flybridge,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/3330e2d9f1a3.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/aee2f57ca50d.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/ea5df8b10153.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/f4cde54ab6d3.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/e61ab5dd4752.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/bc763349fe56.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/4c036a115ed5.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/6568deeb50a8.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/a834f9a8bf1b.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/54f272828811.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/6580f9462692.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/aa4753c1c781.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/7ec8e5513230.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/46b123de50d0.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/9a05931f703f.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/03a80842e124.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/63d60a030e6b.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/71278eb3139b.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/ec7e51785483.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/50a6e33fb268.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/e5afaef4dc00.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/95ae34a15fba.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/28a01ec1b37c.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/4efdfbd00094.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/ac265253ff4a.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/671b831964ca.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/a23af0b82144.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/e22b8df9be3f.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/af9dd499d687.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/887f57d7c1fc.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/8284f1df395d.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/f4360c440c95.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/75ad973a171a.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/01e9c41b8498.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/76ee0b62550e.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/2ecff3e647fa.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/12f4d97bc8dc.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/414bfb169442.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/178dc8e5a8fb.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/591388f70aba.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/5978b36f0383.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/30b0c717cf6e.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/7c5497c50707.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/e6f851d45b9d.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/c7a897450314.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/4f00bab6254c.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/039bc3931028.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/a1206ef0efc0.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/11c9d17e95b1.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/22c01189a88a.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/bb6051eef806.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/bbe697b430e7.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/20db1188d78e.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/6d70c2926902.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/8640615aaf42.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/0aa4fa502325.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/db9f420b431d.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/0d19361900f6.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/4d89b6049309.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/940e5c7e1f77.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/c92d9872575a.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/c48562d5b7ba.jpg,Majesty 120,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/f9e85d5080d9.jpg,Majesty 120,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/ea7fff97d02a.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/8864eb3122b3.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/a7ab4d8a77ad.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Majesty 120/677e7a89f7a6.jpg,Majesty 120,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/1626c9959923.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/8f4cbcac75fd.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/b149bac8517b.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/eb888e478d41.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/447751dbc746.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/1e7a3346b6cb.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/8161ac697090.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/21958e4222a0.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/6086b796210a.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/8f26395ac7cf.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/48c35d8cfef7.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/91e27e89eaa8.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/2b56dd319e8c.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/f07add60bc57.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/d6b5362c904e.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/5b52fd884eaf.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/a648ccfd89b5.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/232e3f805869.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/eec04af3df8f.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/12bc5705ec6e.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/7c3a0b3674a3.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/243898e4b64c.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/a072b5462d62.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/b0e704debd46.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/8649920c6688.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/9632636a9586.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/b0ff7763d387.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/e92b4d8d7f15.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/582594ff0176.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/d342b90479ba.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/91e35465cc35.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/a2969fea4aef.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/1cc178676df7.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/7aacdadff4c0.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/29d5f2f27bd7.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/23f759bc1a3e.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/028c801b3516.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/f4d4782ff56e.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/50b124f037b4.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/57c9f7b02281.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/7d7b82e14dcc.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/181831a0ba5f.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/c73f6297cb49.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/181d21b45934.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/1d909bbfed8c.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/b6b87b4e1bc2.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/85dfc41d0d9f.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/221235f72514.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/2349b0cbcddb.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/bb0676f33c29.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/4bd735a2cba7.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/495302284e1d.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/d271eeb7ecb7.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/2a3376df29ce.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/3521bf767cd6.jpg,CL Yachts CLB65,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/43fdde906d46.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/14170ab3bc11.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/76862f9f952f.jpg,CL Yachts CLB65,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/CL Yachts CLB65/c3216da7cf96.jpg,CL Yachts CLB65,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/56cb71ca7f78.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/e87cba2b8714.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/98449e9724f8.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/208eb820aeaf.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/237a8d52ed80.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/0cb3a1c2ad7d.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/afb737dc4bbc.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/d561cab18633.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/76deb09d0cf4.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/c55aab3bf852.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/6c9af7b9033e.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/dff22f8d7b47.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/73f4da58e040.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/0a864b9a217a.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/4d8c845ce2ea.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/5f81a2681514.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/b0c26e81cd78.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/490a72156d00.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/d75af8ab3ee3.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/88661d7090b3.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/7b01b99948b7.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/e9c2f8f3be04.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/cb0ed8b0a2fc.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/bb6725fb4773.jpg,Galeon 360 FLY,in,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/d95782774a38.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/3e4213915b92.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/5fed8ea84995.jpg,Galeon 360 FLY,out,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/0621eff98d06.jpg,Galeon 360 FLY,boat,motor
/home/msolonin/Desktop/YachtDatasets/scrapper/images_MY/Galeon 360 FLY/a38ffea59249.jpg,Galeon 360 FLY,in,motor
